Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-26,106593.109375,178199.109375,66225.9296875,1194665.375,578000.0,107862.07496279762,178199.109375,66320.13442389759,1202353.125,583000.0,103567.11451179029,174296.93909671533,65472.29179631935,1188515.25,575000.0,104933.69283711081,177331.96042427007,65754.9060055121,1196203.0,580000.0,10136706,596247,19549511,17415,113909.0
2023-05-30,107666.8671875,173863.359375,68110.015625,1196203.0,580000.0,110692.86254816409,179499.82738466334,68110.015625,1202353.125,586000.0,106885.96515894152,173429.7849127182,67073.76365836791,1191590.375,575000.0,110497.63704102447,179499.82738466334,67167.9683826072,1197740.5,583000.0,9058509,861994,27476897,23754,175179.0
2023-05-31,106007.4375,173429.796875,67262.1875,1205428.125,599000.0,108252.53055939227,176031.243828125,68298.43968837535,1210040.75,604000.0,105909.8247582873,173429.796875,66885.36852240896,1193127.875,581000.0,107374.0158839779,173863.3713671875,68204.23494397759,1194665.375,581000.0,8166685,879887,25666087,48017,610868.0
2023-06-01,107666.8671875,171261.921875,66791.1484375,1211578.375,584000.0,107862.09269463962,173256.36450949367,67450.58149682652,1219266.0,597000.0,103469.51878399818,170221.3431091772,66508.53426921721,1196203.0,584000.0,103469.51878399818,173256.36450949367,66791.1484375,1211578.375,595000.0,5553560,791585,14669296,35118,204800.0
2023-06-02,107666.8671875,172996.234375,68015.8203125,1206965.75,588000.0,110009.57327317543,173256.37908834586,68015.8203125,1223878.625,591000.0,106593.12689823209,171782.2257127193,67450.59188885042,1203890.625,586000.0,108350.15646248867,172129.0853305138,67544.79662612535,1223878.625,588000.0,3991904,418613,12161798,26209,155137.0
2023-06-05,106105.046875,174296.9375,67544.8046875,1206965.75,594000.0,107862.0761700782,176464.80985696518,68486.8521726813,1211578.375,595000.0,105909.82139776909,173429.78855721393,67262.19044194561,1199278.0,587000.0,107471.62521561638,174730.51197139305,68486.8521726813,1208503.25,590000.0,3316020,454150,12686829,21295,198113.0
2023-06-07,105421.7578125,170308.046875,66885.3671875,1208503.25,604000.0,106690.72341579861,176031.22971295824,67450.59564260564,1220803.5,605000.0,105421.7578125,169440.89796015783,66696.95770246479,1203890.625,597000.0,106105.04698350695,175597.65525553716,67167.98141505281,1219266.0,597000.0,3313460,960900,14796613,35772,498286.0
2023-06-08,107081.1796875,170568.203125,66791.1484375,1206965.75,591000.0,107081.1796875,171001.77761184543,66791.1484375,1217728.5,602000.0,104152.79738064038,168226.90089603455,65943.30593265162,1202353.125,588000.0,104445.63561132635,169527.62435657092,66320.12482369535,1216190.875,601000.0,4355468,928559,19165568,36942,286608.0
2023-06-09,112645.109375,170915.0625,67827.4140625,1231566.25,609000.0,112840.33486785095,171955.64126712328,68110.02828776042,1245404.125,610000.0,105714.60437879116,170221.3433219178,66696.95716145833,1213115.875,597000.0,107666.85930730069,171175.20719178082,66979.57138671874,1214653.375,597000.0,7950947,421616,15050209,102327,449434.0
2023-06-12,112059.421875,170134.640625,66885.3671875,1222341.125,612000.0,113035.54924324913,172129.08340500764,68204.23358274648,1236178.875,614000.0,111278.5199804007,169180.77668673548,66696.95770246479,1219266.0,603000.0,111668.97092770036,171261.93437022172,67921.61935519366,1234641.375,614000.0,2637721,429448,12064287,39463,231274.0
2023-06-13,116647.234375,171695.484375,67827.4140625,1208503.25,607000.0,117232.91086558579,171868.91415719697,68015.82354600694,1236178.875,613000.0,114206.91566422595,170134.61633522727,67450.5950954861,1208503.25,604000.0,114206.91566422595,170568.1907907197,67544.79983723958,1230028.75,612000.0,6232477,474628,13227285,41141,194004.0
2023-06-14,115963.9375,174296.9375,67733.1953125,1205428.125,589000.0,116842.4521780303,174730.51197139305,68015.80947931155,1213115.875,614000.0,115280.64830597643,172129.06514303482,66979.55753433588,1203890.625,588000.0,115963.9375,172389.20982587067,67921.60475704103,1211578.375,610000.0,3240260,662184,12541046,30814,300834.0
2023-06-15,116159.171875,173169.640625,67356.3984375,1196203.0,585000.0,118209.03961397058,175164.08315598397,68110.03646197553,1213115.875,600000.0,115183.0443802521,172909.49594704557,67167.98893138111,1194665.375,581000.0,117330.52486869748,174730.50869272658,67921.62695585664,1206965.75,594000.0,3778592,354685,13614994,32514,340106.0
2023-06-16,116061.5546875,172909.53125,67639.0,1191590.375,588000.0,116940.06939917998,174730.54436747744,67733.20473537604,1203890.625,592000.0,113523.62329820226,171695.52250501505,66791.1573816156,1186977.75,582000.0,114499.75075562447,174296.9698156971,67639.0,1199278.0,591000.0,4303391,548562,15373696,62963,271773.0
2023-06-19,112059.421875,172822.796875,67073.765625,1190052.875,561000.0,115671.09313752178,172909.51177558955,67544.78926000702,1197740.5,580000.0,110790.45629627614,170828.35416144005,66791.15144399578,1186977.75,558000.0,115183.02945339722,171695.50316733567,67167.9703520014,1191590.375,579000.0,4208396,375749,11100887,25569,900555.0
2023-06-20,113328.390625,171608.78125,67262.1875,1182365.125,561000.0,114206.90528100776,172562.64511748357,67262.1875,1188515.25,568000.0,110497.62117786391,170828.34717660432,66320.1400560224,1180827.625,555000.0,111278.52309431524,171955.64083817584,66602.75428921568,1186977.75,561000.0,3319570,331277,11557883,35627,337706.0
2023-06-21,112352.265625,176898.390625,66414.3359375,1163914.75,558000.0,114694.97142430495,177765.53959865196,67073.7690602837,1180827.625,565000.0,111864.20191681148,170221.3435278799,66320.13120567377,1162377.125,556000.0,113426.00578301477,171608.78188572303,66602.74540115248,1179290.125,563000.0,2728146,1028131,10626603,45607,267829.0
2023-06-22,111278.53125,175164.09375,67167.96875,1162377.125,569000.0,113133.1734375,176464.81721844058,67356.37819950911,1171602.375,575000.0,110692.85476973683,173863.3702815594,66037.5120529453,1157764.625,556000.0,111473.75674342105,175597.66823948018,66131.71677769985,1162377.125,556000.0,2612402,392056,11411007,32118,319585.0
2023-06-23,110888.0703125,173343.09375,67450.578125,1148539.375,563000.0,112449.87411971831,175164.10674087043,68015.80643331005,1171602.375,574000.0,109814.33019503742,172562.6596110555,67450.578125,1147001.875,561000.0,111278.52126430458,174296.9576975988,67827.3969972067,1168527.375,570000.0,2987472,349362,12329484,49327,176724.0
2023-06-26,110790.4765625,173863.359375,68204.234375,1168527.375,564000.0,111180.92758122247,175597.65722412718,68298.43911861187,1170064.875,567000.0,108545.38320484581,173343.07002026186,67356.3916824931,1137776.625,559000.0,110400.02554377753,173343.07002026186,67544.80116971685,1148539.375,562000.0,3350758,307090,10541901,28623,136695.0
2023-06-27,110302.3984375,178632.703125,68392.640625,1150076.875,561000.0,111278.52585730088,178632.703125,68392.640625,1166989.75,562000.0,108154.91811393805,174296.95790351942,67827.41219008264,1148539.375,556000.0,111278.52585730088,174296.95790351942,68298.43588584711,1160839.625,561000.0,3602087,806971,9442997,29279,214674.0
2023-06-28,111571.375,178632.703125,68486.8515625,1140851.625,547000.0,112449.88976377953,179066.27764714806,68486.8515625,1157764.625,566000.0,110107.18372703412,176031.25599211166,67827.41832874829,1140851.625,545000.0,111473.76224846893,178632.703125,68392.64681482119,1156227.0,561000.0,3178571,630872,8783093,26645,300378.0
2023-06-29,113724.4921875,178632.6875,68544.6015625,1150076.875,550000.0,114898.92756293029,179942.95171149145,69491.35020286603,1160839.625,561000.0,112060.70873897374,178195.9327628362,68544.6015625,1139314.125,547000.0,112745.79604130809,179506.19697432764,69207.32561075622,1139314.125,548000.0,4398301,320058,12229967,27919,230986.0
2023-06-30,112745.8046875,180379.71875,68355.2421875,1143926.75,553000.0,113039.41355387369,182563.49258474578,68828.61644087604,1157764.625,556000.0,110788.41224500867,178632.69968220338,67881.86793412396,1139314.125,548000.0,112158.5869547526,178632.69968220338,68639.26673952563,1150076.875,551000.0,2674318,563079,11694765,29322,173743.0
2023-07-03,115094.671875,182126.734375,69112.640625,1142389.25,573000.0,116366.97692123725,182126.734375,69301.99032534246,1150076.875,576000.0,112843.6706393495,179506.20582284173,68733.94122431506,1139314.125,556000.0,112843.6706393495,181253.2248576139,68828.6160744863,1145464.25,557000.0,3022009,545516,10722181,40869,290579.0
2023-07-04,115388.2734375,181689.96875,69112.640625,1147001.875,569000.0,115877.62150127227,183436.98768028847,69680.6897260274,1159302.125,574000.0,114703.18614821883,180379.70455228366,69017.96577482876,1145464.25,564000.0,115681.88227576336,182126.72348257212,69491.34002568493,1153152.0,573000.0,1988592,424908,10214350,44598,252640.0
2023-07-05,114213.8515625,179506.203125,68165.890625,1160839.625,567000.0,115681.89592705655,183000.24114203162,69396.6636501736,1180827.625,571000.0,113626.63381667738,178632.6936207421,68071.21577690972,1159302.125,564000.0,115584.02630275278,181689.97688564478,69112.63910590278,1160839.625,569000.0,2483034,586067,12310610,52333,159456.0
2023-07-06,111375.625,180379.71875,67787.1953125,1151614.375,565000.0,113626.6262082601,182126.73781779662,68544.59414280725,1162377.125,572000.0,110690.53767574692,178195.94491525425,67692.52045871159,1142389.25,562000.0,113528.75659050966,178195.94491525425,68071.21987386522,1160839.625,569000.0,3465047,643771,14777667,32068,200896.0
2023-07-07,109418.2421875,178195.953125,66177.71875,1105488.375,562000.0,110592.67770292934,179942.97227328434,67597.84146995709,1151614.375,574000.0,108831.02442978534,176885.68876378678,66083.04390200286,1099338.25,556000.0,110299.068824072,179506.21748621325,67313.81692596566,1145464.25,570000.0,2781723,476427,17308877,81378,287258.0
2023-07-10,107950.1953125,179506.203125,65799.03125,1088575.5,550000.0,110494.80553745467,181689.97688564478,66651.10503597122,1110101.0,564000.0,107362.97756827969,176448.91986009732,65515.006654676254,1080887.75,550000.0,109418.23967305076,179069.44837287103,66272.40557553957,1105488.375,564000.0,3163245,511222,11713926,53839,302475.0
2023-07-11,110984.15625,180816.484375,67692.53125,1111638.5,550000.0,110984.15625,181689.99396135265,67692.53125,1128551.375,557000.0,108831.02447089947,179069.46520229467,66367.08308566433,1096263.125,547000.0,109124.63334986773,180379.72958182366,66461.75795454545,1097800.625,553000.0,2209391,538193,12177392,41796,257343.0
2023-07-12,112941.5546875,177759.1875,68071.21875,1122401.25,534000.0,112941.5546875,180379.71606265355,68165.89360222532,1123938.75,539000.0,110396.94426993068,176885.67797911545,67313.8199321975,1094725.625,530000.0,110788.42279571058,179942.9613022113,67408.49478442282,1110101.0,538000.0,2228477,503118,10375581,47984,1969703.0
2023-07-13,111669.234375,177759.1875,68071.21875,1150076.875,542000.0,114507.45330302366,179069.45178132676,68733.94271557718,1153152.0,544000.0,111179.88628396143,177322.43273955773,68071.21875,1131626.5,534000.0,112941.53941170026,179069.45178132676,68544.59301112656,1134701.5,535000.0,3421492,540814,14417279,58267,503736.0
2023-07-14,115486.1640625,182126.734375,69491.34375,1143926.75,542000.0,117639.2959348517,182563.48913369305,69491.34375,1154689.5,546000.0,112843.6840373411,178632.69630545564,68544.59519754768,1136239.0,538000.0,113039.42329846398,178632.69630545564,68639.27005279291,1154689.5,544000.0,5817889,655619,15882519,41942,324259.0
2023-07-17,114703.1875,177759.1875,69396.6640625,1131626.5,538000.0,116171.23170861775,182126.73510442258,69586.01375980559,1143926.75,542000.0,113528.7521331058,177759.1875,68923.28981923602,1128551.375,533000.0,114409.57865827646,180816.47082309582,69301.9892138472,1143926.75,541000.0,2427281,517107,10060049,28844,248574.0
2023-07-18,115290.421875,176012.15625,68165.890625,1125476.25,549000.0,116464.85741192699,179069.4393610422,69586.01334635417,1136239.0,553000.0,114213.85596615025,175575.40151985112,68165.890625,1116251.125,534000.0,114996.81299076825,178195.92990074444,69301.98880208333,1128551.375,539000.0,2299880,501091,11697900,26707,557507.0
2023-07-19,114996.8125,176448.921875,67881.8671875,1139314.125,560000.0,116562.7265425532,177759.186146349,68923.2905334728,1145464.25,564000.0,114213.8554787234,174701.90284653465,67503.16778896443,1125476.25,546000.0,116171.24803191489,176012.16711788368,68828.61568383891,1125476.25,550000.0,2580301,491509,10896412,30930,494088.0
2023-07-20,114409.5859375,175138.671875,67219.140625,1133164.0,556000.0,114996.80365830839,178195.95542394015,67692.51485475352,1142389.25,563000.0,112745.80239520958,174701.91708229427,67029.79093309859,1122401.25,551000.0,114018.10745696108,176448.9362531172,67313.8154709507,1136239.0,560000.0,1949776,531811,9732730,26188,319843.0
2023-07-21,112647.9375,174701.890625,66556.4296875,1150076.875,569000.0,112647.9375,175575.40007812498,66651.10455192035,1168527.375,574000.0,110788.41463944396,173129.573609375,65704.35590771693,1123938.75,543000.0,112256.45900304083,174439.8377890625,66651.10455192035,1123938.75,549000.0,2745384,508793,16528926,66322,508472.0
2023-07-24,111571.375,174003.109375,66651.1015625,1140851.625,597000.0,112452.20164473684,175138.6718357806,67124.47586337003,1151614.375,602000.0,110494.80910087719,172605.4940386546,66177.72726162997,1133164.0,568000.0,111669.24462719298,173915.7584164784,66367.07698197798,1150076.875,573000.0,2761991,614300,13418597,37652,1074661.0
2023-07-25,110984.15625,175138.671875,66272.390625,1130088.875,594000.0,111767.11326058202,176885.69104582292,66745.76484375,1148539.375,610000.0,109809.72073412698,174003.10941396508,66083.0409375,1128551.375,585000.0,111571.37400793651,174614.56612375312,66272.390625,1134701.5,607000.0,2678385,492019,14314945,32126,756355.0
2023-07-26,110592.671875,173566.3125,66083.046875,1117788.625,580000.0,113626.63012997787,176448.89343231003,66840.44569305157,1134701.5,620000.0,108928.88831581858,170334.32781831909,64473.5743866404,1099338.25,560000.0,113528.76050884956,175575.38405888274,66083.046875,1125476.25,595000.0,4995935,1347123,30016221,66195,1706916.0
2023-07-27,121358.3359375,172780.203125,67881.8671875,1216190.875,540000.0,121358.3359375,177322.45315659756,67881.8671875,1219266.0,577000.0,111669.2429876512,169460.86656344793,65609.6707962866,1136239.0,535000.0,112550.06961945564,176885.69834586704,66177.71989408995,1143926.75,577000.0,9638980,1244827,24261179,200866,1180424.0
2023-07-28,125273.109375,171906.671875,66840.4453125,1205428.125,542000.0,126251.80554199219,176012.16657933182,68544.59264341359,1216190.875,552000.0,119400.93237304688,171644.619021532,66367.07105391289,1190052.875,540000.0,123511.45627441407,171644.619021532,67976.54353310906,1216190.875,540000.0,8718746,782058,19420683,61430,561173.0
2023-07-31,120771.1171875,171207.859375,66083.046875,1177752.5,560000.0,125762.46805991694,173129.58024553573,67219.14510207737,1208503.25,562000.0,119890.29056295582,170421.7008370536,66083.046875,1170064.875,545000.0,125273.11993517017,172954.8783482143,67124.47024982092,1206965.75,545000.0,4623350,678535,13035420,62094,378890.0
2023-08-01,122434.8984375,174177.8125,67313.8203125,1233103.875,557000.0,123707.20353717027,174352.51441825475,67408.49516526019,1237716.375,568000.0,118128.63502323141,169984.96646188566,66272.39693213784,1188515.25,550000.0,121358.33258393285,170509.07221664995,66367.07178489803,1191590.375,562000.0,4656047,698965,12299254,111315,406755.0
2023-08-02,116954.203125,168150.578125,66177.71875,1213115.875,544000.0,122141.29330543934,173653.68795454546,67219.14207796853,1236178.875,559000.0,116171.2461166318,168063.22717532466,66083.04390200286,1206965.75,543000.0,120673.24891474895,172780.1784577922,66935.11753397711,1233103.875,551000.0,3765478,917045,13835020,49759,273058.0
2023-08-03,117443.5390625,167451.765625,65136.30078125,1240791.5,543000.0,118715.84406901042,169722.89025006522,66461.74876226381,1245404.125,551000.0,114703.18981770833,166665.60710093897,64852.2762138899,1213115.875,539000.0,116464.84290364584,168150.57320194313,66177.72419490371,1222341.125,541000.0,3498537,531818,20087090,84728,299858.0
2023-08-04,117541.4140625,167888.515625,64662.9296875,1223878.625,540000.0,118324.37102544754,168936.7269608481,65420.32857110176,1248479.125,548000.0,115584.02165513115,166403.5495658819,64568.25482704978,1217728.5,540000.0,115779.76089586804,167364.40995707596,65136.3039897511,1242329.0,545000.0,2375384,378998,12360193,37767,164545.0
2023-08-07,119303.0625,164219.765625,64852.26171875,1219266.0,514000.0,122239.15099466775,166927.64473902926,65514.98556113138,1239254.0,542000.0,117932.88786915505,163608.30905086437,64000.188207116786,1214653.375,513000.0,118030.75748564398,166840.293799867,64094.8630417427,1220803.5,540000.0,3724826,842043,10968505,35458,549808.0
2023-08-08,116073.3671875,164569.1875,64000.203125,1214653.375,525000.0,119792.41267917369,166403.55742436307,65420.325975406806,1230028.75,535000.0,115779.75833289418,163957.73085854563,63810.85341161242,1206965.75,517000.0,119303.064588164,164219.78370488322,65325.651118713016,1223878.625,517000.0,2729243,557129,14664709,26670,328379.0
2023-08-09,115975.4921875,165442.671875,65230.98046875,1226953.625,553000.0,116660.57948312236,165792.07561708023,65893.70450834543,1237716.375,553000.0,114703.1872099156,163783.0041001188,64284.23184075653,1210040.75,528000.0,115975.4921875,164569.16251979937,64378.90670355588,1211578.375,530000.0,2551668,366474,17259673,32203,485515.0
2023-08-10,115975.4921875,164569.1875,64378.9140625,1233103.875,556000.0,115975.4921875,166228.85552680466,64852.28843060662,1233103.875,560000.0,112647.92532304852,164307.13465366242,64189.564315257354,1214653.375,543000.0,114898.92643723628,165093.29319267516,64662.93868336397,1216190.875,549000.0,2622604,489856,10227311,26329,344272.0
2023-08-11,112843.671875,166403.546875,63905.52734375,1231566.25,547000.0,116856.32629553339,168762.0223425197,65136.30046296296,1237716.375,559000.0,112745.802254987,164569.17706692914,63905.52734375,1223878.625,543000.0,115486.15161535125,165005.93178313648,64757.60104166666,1234641.375,559000.0,2412381,529916,9781038,28183,228274.0
2023-08-14,112452.203125,164918.609375,63716.1875,1220803.5,542000.0,114801.07420855091,166403.57566704185,64284.23671991085,1231566.25,551000.0,111571.3764686684,164481.85458322297,63337.48802005944,1216190.875,536000.0,112158.59423955613,165966.82087526482,63905.53723997028,1222341.125,545000.0,2038360,297138,9352343,22666,238615.0
2023-08-16,113333.03125,162298.0625,63432.15234375,1200815.625,526000.0,115975.51125323834,164307.13431781487,63526.827197994404,1214653.375,540000.0,112550.07421200346,161861.30775699677,62769.42836403918,1193127.875,524000.0,114703.20606649395,163258.9229346071,63148.12778101679,1213115.875,533000.0,3870479,563291,13174578,29428,289809.0
2023-08-17,112354.328125,161424.546875,63148.1328125,1186977.75,540000.0,113039.41549161584,162036.00349195077,63242.807674287855,1200815.625,543000.0,110103.3267775479,159502.82607886905,62485.408779985,1180827.625,522000.0,111864.98000598868,161511.89782027868,62769.433365348574,1194665.375,522000.0,3064253,458036,10778652,24787,306424.0
2023-08-18,114703.1875,162560.125,62769.4296875,1185440.25,529000.0,116171.23170861775,163783.038353036,63148.129112462295,1199278.0,538000.0,109418.2283489761,159502.84161740998,62296.055406297135,1174677.5,525000.0,110201.18526023891,159502.84161740998,62485.40511877828,1174677.5,534000.0,3329697,420787,11745006,23919,205838.0
2023-08-21,113920.2421875,162560.125,63053.46875,1196203.0,526000.0,115975.50428882088,163520.98549167113,63526.843140015015,1213115.875,534000.0,113137.28519652062,161861.31736969372,62769.44411599099,1183902.625,522000.0,114801.0688023518,163346.28358409458,63053.46875,1185440.25,530000.0,2621973,279766,9720067,20312,251626.0
2023-08-22,114018.1171875,164132.421875,63053.46875,1188515.25,539000.0,118324.38084093347,164132.421875,64094.89240803303,1202353.125,542000.0,112452.203131706,162647.45584419905,62769.44411599099,1183902.625,531000.0,117443.55418454936,162647.45584419905,63621.51801801802,1199278.0,531000.0,3349473,297596,10500242,20104,195045.0
2023-08-23,113528.75,163783.03125,63526.828125,1173139.875,525000.0,114311.70689655172,164831.24265,63526.828125,1194665.375,538000.0,111669.22737068965,162472.76700000002,62864.10413561848,1170064.875,525000.0,113724.48922413793,162909.52175,63148.12870249627,1177752.5,535000.0,2573292,252159,9549352,21139,191350.0
2023-08-24,118324.3671875,162822.15625,64568.25,1173139.875,535000.0,120966.84685173698,165355.33357363197,65041.62426686217,1186977.75,537000.0,117737.14948433623,162472.75248122317,64284.2254398827,1173139.875,523000.0,119694.54182821547,164481.8241516899,64662.92485337244,1173139.875,532000.0,6368401,320108,15044463,17594,191114.0
2023-08-25,114018.1171875,162647.5,63526.828125,1163914.75,546000.0,115779.77050026823,163346.30773361976,63810.85269187779,1174677.5,549000.0,112843.6816456545,160900.4806659506,63337.47841374813,1159302.125,525000.0,114898.94384388412,160900.4806659506,63526.828125,1160839.625,527000.0,3533647,368503,7032462,15241,249493.0
2023-08-28,113430.90625,161948.65625,63242.8046875,1153152.0,553000.0,114996.82040012942,163258.9204591424,63432.15440213324,1174677.5,553000.0,113039.42771246764,161337.19961906687,62958.78011555015,1147001.875,542000.0,114507.47222821397,162647.46382820926,63242.8046875,1173139.875,550000.0,1746882,300125,5824628,33794,246291.0
2023-08-29,116073.3671875,163084.21875,63242.8046875,1157764.625,552000.0,117737.15069693296,164394.48296063204,63621.50411676647,1162377.125,555000.0,114605.3229144709,161948.65643411892,63053.45497286677,1151614.375,546000.0,115779.75833289418,162036.0073814944,63337.47954481662,1157764.625,554000.0,2682352,321448,9114352,15193,225090.0
2023-08-30,116856.328125,164045.078125,63526.828125,1160839.625,553000.0,120183.89525753769,165355.34232727636,64094.87725875559,1173139.875,558000.0,116856.328125,164045.078125,63526.828125,1157764.625,550000.0,119792.41677135677,164743.8856995474,63716.17783625186,1173139.875,557000.0,2629711,331121,9181223,15266,224096.0
2023-08-31,119205.2109375,165180.640625,63337.4921875,1133164.0,544000.0,120183.90725061577,165180.640625,63621.51681614349,1165452.25,554000.0,117443.55757389162,162647.46316433104,62864.1178064275,1131626.5,543000.0,118422.25388700739,164045.07831504496,63526.84193992899,1162377.125,554000.0,4403695,590270,15964630,54164,1211809.0
2023-09-01,117443.5390625,163695.6875,67219.140625,1127013.875,522000.0,119988.14907552084,165005.95180763074,67219.140625,1151614.375,544000.0,117052.06059895834,163084.23082310567,63148.12224911972,1127013.875,520000.0,118813.71368489583,164219.7932230523,63242.79709507042,1134701.5,544000.0,2886011,281460,29738235,28674,496771.0
2023-09-04,116660.578125,163608.328125,67408.4921875,1131626.5,530000.0,117149.92618760487,163695.67907434597,69017.96461332514,1131626.5,531000.0,113724.48974937081,162123.3619861185,66935.11794461025,1116251.125,520000.0,115779.75161231124,162822.1695808863,69017.96461332514,1123938.75,522000.0,3491280,307475,26286495,20903,218035.0
2023-09-05,116856.328125,162996.875,66935.125,1131626.5,536000.0,118422.24206972361,163258.92785369774,67692.52386845827,1134701.5,537000.0,115192.54455873116,162123.36548767416,66461.75070721358,1123938.75,528000.0,115584.02304491206,162909.5240487674,67124.47471711457,1127013.875,528000.0,1749591,290618,12330239,18676,156600.0
2023-09-06,115681.8984375,163084.21875,66272.390625,1119326.125,527000.0,117443.55171319797,164481.8339080075,67029.78937500001,1131626.5,540000.0,115290.41993178935,162472.76211837173,65988.36609375001,1116251.125,526000.0,116073.37694321066,162472.76211837173,66935.11453125,1130088.875,537000.0,1615519,259552,11414620,33453,189937.0
2023-09-07,115975.4921875,163520.984375,66651.1015625,1113176.0,517000.0,118324.3629153481,163520.984375,66840.45128284801,1125476.25,529000.0,114605.31759625528,161948.6672175481,65893.70268110796,1107025.875,514000.0,115681.88334651898,162036.01817073984,66272.40212180397,1116251.125,523000.0,2995088,299030,13741241,30905,308430.0
2023-09-08,111277.7734375,162210.734375,66556.4296875,1113176.0,509000.0,114605.34098092568,163783.05167104202,66556.4296875,1117788.625,521000.0,110396.9467348285,161773.9795705439,65893.70563655761,1102413.25,505000.0,114507.47134729552,163783.05167104202,66461.75482307967,1114713.5,520000.0,4943255,192047,10688118,31346,287513.0
2023-09-11,113430.90625,162036.0,67029.8125,1128551.375,508000.0,113528.77588438308,162734.8075471698,67029.8125,1130088.875,512000.0,110494.81721850733,161075.1396226415,66272.41348870056,1105488.375,505000.0,111277.77429357205,162210.70188679243,66651.11299435027,1119326.125,512000.0,2542590,195283,11785462,22147,159612.0
2023-09-12,114213.8515625,162647.5,66745.7734375,1111638.5,499500.0,114996.80855693016,164569.22126745436,67219.14771719858,1134701.5,516000.0,111473.50208199443,162123.3941997852,66651.09858156028,1108563.375,499500.0,112941.54644655099,162909.55290010743,67029.79800531914,1134701.5,513000.0,2749688,273908,11688599,22965,300881.0
2023-09-13,115975.4921875,165792.109375,67124.4765625,1111638.5,494500.0,118128.62368802742,166578.26795475502,67787.20059062059,1120863.75,502000.0,114409.5783689346,163520.9845890411,66556.42739553949,1102413.25,490000.0,115388.27450553798,163608.33554234722,67313.82628482017,1107025.875,491000.0,3860589,579550,15955797,20461,271068.0
2023-09-14,119596.6796875,166578.265625,67881.8671875,1123938.75,508000.0,119596.6796875,167015.02038542213,67976.54203713388,1123938.75,511000.0,116073.37324826104,164743.89563122706,67029.79354079498,1105488.375,495000.0,116073.37324826104,167015.02038542213,67408.49293933054,1116251.125,496500.0,3948784,627998,21041407,34078,294550.0
2023-09-15,119792.421875,167888.515625,68165.890625,1123938.75,514000.0,121749.81438929739,168325.27034827005,68449.91516927083,1128551.375,521000.0,119009.46486928104,165180.63634072582,67597.84153645833,1117788.625,504000.0,120281.77000357435,166578.25145518992,67881.86608072916,1125476.25,506000.0,3579662,526604,17823512,41074,515495.0
2023-09-18,116464.8515625,166840.296875,66461.7578125,1125476.25,507000.0,120281.76686580882,167888.508164267,67881.88084268162,1137776.625,514000.0,116269.11231617647,166141.48934882198,66461.7578125,1123938.75,505000.0,117737.15666360295,167014.9987565445,67503.18136796652,1127013.875,513000.0,2356621,289943,16040727,27337,164941.0
2023-09-19,116660.578125,165966.796875,66083.046875,1120863.75,496500.0,118715.83998794045,168762.0271381579,67029.79539756448,1131626.5,511000.0,116073.36044987416,165966.796875,65893.69717048711,1119326.125,496000.0,116856.31735004195,167277.06106085528,66651.09598853868,1130088.875,508000.0,1921912,289352,11820188,17601,209840.0
2023-09-20,115486.1640625,170246.984375,65893.6953125,1105488.375,499500.0,117149.94778204449,171207.84472806568,66556.41925960848,1120863.75,502000.0,114213.85886520127,165966.78825679835,65799.02046291307,1103950.75,494000.0,116366.99073755297,166490.89390392508,66272.3947108477,1120863.75,495000.0,2228681,636780,10873015,30066,153389.0
2023-09-21,114018.1171875,167626.46875,65230.98046875,1091650.5,487000.0,114409.59570144849,169897.5933917405,66083.05423394412,1103950.75,497500.0,111669.24610380901,167364.41590672225,65136.305605950656,1090113.0,486000.0,113528.76904506437,169810.24244398123,65515.00505714804,1102413.25,497000.0,3151900,327599,10796336,39312,292854.0
2023-09-22,114801.0625,167277.078125,65136.30078125,1080887.75,491000.0,114801.0625,168063.23671671018,65230.9756370367,1091650.5,495000.0,111767.10432651322,165268.0061684073,64662.9265023165,1077812.75,478500.0,111864.97394501278,165617.40998694516,64662.9265023165,1083962.875,479000.0,2938386,326229,9897840,28544,249462.0
2023-09-25,114507.4609375,168499.984375,65704.359375,1067050.0,476000.0,115192.54831063034,169024.0900806765,65988.38398324928,1085500.375,491500.0,113235.15581597222,165617.40299377916,64852.285550252156,1067050.0,461500.0,113430.89506543803,167451.77296364697,64852.285550252156,1082425.25,491500.0,2181722,346374,13582516,34915,410299.0
2023-09-26,112839.390625,167883.734375,65286.5625,1045524.4375,475500.0,114998.05722826088,169820.51578886996,66618.9413265306,1067050.0,479000.0,111171.33006793479,167179.45022450184,65096.22266763848,1040911.8125,468500.0,114801.8148097826,168676.05404431044,66618.9413265306,1065512.375,471500.0,3237819,302642,13143470,51399,252369.0
